variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,1,검은색 가래,symptom:c9b9036b3a,0.0795,1.0,0.3631,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,2,가래,sputum,0.0794,0.5785,0.3184,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,3,거품이 섞인 가래,symptom:129b5a70ed,0.0772,0.2794,0.2969,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,4,기침,cough,0.0408,0.3944,0.213,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,5,객혈,hemoptysis,0.0401,0.2807,0.1442,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,6,구토,symptom:29fe75f845,0.0398,0.4218,0.1099,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,7,화농성 객담,symptom:54da254b40,0.0394,0.1958,0.1797,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,8,체중감소,symptom:ed4d516e68,0.0378,0.2082,0.0833,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,9,설사,symptom:9c88ae340b,0.0372,0.1705,0.0801,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,10,발한,symptom:361b63bbd3,0.0365,0.0455,0.0983,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,11,폐부종,symptom:2c8be00e20,0.0355,0.0142,0.0923,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,12,불안,symptom:31e7e68566,0.0351,0.0442,0.0767,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,13,운동 시 호흡곤란,symptom:a243309094,0.0351,0.2593,0.0571,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,14,천명음,wheezing,0.0344,0.0131,0.0772,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,15,탈장,symptom:d7c26014b2,0.0344,0.0132,0.0771,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,16,피부홍조,symptom:9b18d49e37,0.0341,0.0433,0.0677,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,17,가슴 답답,chest_discomfort,0.034,0.0109,0.1081,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,18,저산소증,symptom:b3d40f3209,0.0332,0.0126,0.0706,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,19,반복되는 폐렴,symptom:ade69fdbb3,0.0331,0.0092,0.125,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_017,0,가래가 거뭇하게 나옵니다 거뭇한 가래,20,감기 증상,symptom:cabd50b0e8,0.0328,0.1639,0.0392,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,거뭇한 가래는 후보 증상 목록에 정확히 일치하는 증상이 없으므로 매칭할 수 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,1,온몸이 떨림,symptom:57ad1f5606,0.0799,1.0,0.2717,0.125,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,2,가래,sputum,0.0401,0.0965,0.1378,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,3,고탄산증,symptom:2ddc315fa9,0.0386,0.0737,0.1498,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,4,급성 신부전,symptom:e1c504d767,0.0384,0.0796,0.1365,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,5,열,fever,0.0372,0.0515,0.1564,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,6,객혈,hemoptysis,0.0361,0.0894,0.0981,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,7,말초부종,symptom:331b559ac3,0.0356,0.0854,0.096,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,8,화농성 객담,symptom:54da254b40,0.0343,0.0601,0.1055,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,9,함몰가슴,symptom:9d31f655f3,0.034,0.0091,0.1507,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,10,천식,symptom:6a75325fe5,0.0337,0.0775,0.0921,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,11,구토,symptom:29fe75f845,0.0336,0.0832,0.0837,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,12,운동 시 호흡곤란,symptom:a243309094,0.0335,0.0412,0.1059,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,13,목소리 변화,voice_change,0.0334,0.0288,0.111,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,14,서맥,symptom:8915f77f38,0.0333,0.0608,0.0999,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,15,흉곽 팽윤,symptom:3d0a98c718,0.0333,0.0728,0.0941,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,16,발한,symptom:361b63bbd3,0.0331,0.0228,0.1207,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,17,저산소증,symptom:b3d40f3209,0.0331,0.0765,0.0858,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,18,권태감,symptom:31a60ea1ae,0.0327,0.026,0.1079,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,19,곤봉지,symptom:8436aac52b,0.0325,0.0748,0.0843,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,0,온몸이 나른합니다 온몸 나른함,20,설사,symptom:9c88ae340b,0.0322,0.082,0.0733,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 중 '온몸이 나른함'에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,1,권태감,symptom:31a60ea1ae,0.037,0.1039,0.124,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,2,객혈,hemoptysis,0.0365,0.1241,0.0998,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,3,흉통,chest_pain,0.0362,1.0,0.0877,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,4,근육통,symptom:869ad45ea0,0.0356,0.1077,0.1095,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,5,코막힘,nasal_obstruction,0.0355,0.094,0.1228,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,6,두통,headache,0.0354,0.1092,0.1027,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,7,피로감,symptom:a1e24be50f,0.0348,0.1104,0.1009,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,true,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,8,급성 신부전,symptom:e1c504d767,0.0344,0.0874,0.1192,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,9,설사,symptom:9c88ae340b,0.0344,0.1107,0.0964,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,10,재채기,symptom:f0ff1b70a5,0.0339,0.0828,0.1218,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,11,감기 증상,symptom:cabd50b0e8,0.0338,0.0675,0.1259,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,12,말초부종,symptom:331b559ac3,0.0338,0.1038,0.1005,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,13,무증상,symptom:e057a2105c,0.0338,0.0923,0.1036,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,14,화농성 객담,symptom:54da254b40,0.0334,0.0861,0.1137,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,15,기침,cough,0.0331,0.1293,0.0646,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,16,구토,symptom:29fe75f845,0.0328,0.1208,0.0723,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,17,심부전,symptom:253a5cc7d1,0.0324,0.0961,0.0983,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,18,가래,sputum,0.0323,0.1242,0.064,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,19,청색증,symptom:2255dfd144,0.0321,0.1197,0.0686,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_018,1,자꾸 처집니다 자꾸 처짐,20,탈장,symptom:d7c26014b2,0.0316,0.1167,0.0682,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,자꾸 처짐은 피로감과 가장 잘 대응합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,1,기침,cough,0.0769,0.3999,0.2771,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,true,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,2,구토,symptom:29fe75f845,0.0416,0.9525,0.2274,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,3,결막염,symptom:7a281d2ec2,0.0408,1.0,0.1288,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,4,천명음,wheezing,0.0401,0.5658,0.1602,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,5,검은색 가래,symptom:c9b9036b3a,0.0381,0.2804,0.2416,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,6,운동 시 호흡곤란,symptom:a243309094,0.0377,0.3239,0.172,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,7,심부전,symptom:253a5cc7d1,0.0368,0.4767,0.0967,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,8,삼키기 곤란,dysphagia,0.0367,0.8303,0.0721,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,9,가래,sputum,0.0366,0.2478,0.1415,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,10,가슴 답답,chest_discomfort,0.036,0.589,0.0714,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,11,호흡곤란,dyspnea,0.0358,0.4519,0.0901,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,12,콧물,rhinorrhea,0.0357,0.8279,0.0678,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,13,사망,symptom:49570025c3,0.0353,0.5317,0.0686,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,14,화농성 객담,symptom:54da254b40,0.0349,0.2077,0.1203,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,15,흉통,chest_pain,0.0346,0.1617,0.1184,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,16,감기 증상,symptom:cabd50b0e8,0.034,0.4562,0.0647,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,17,권태감,symptom:31a60ea1ae,0.0339,0.349,0.0739,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,18,오한,symptom:3cd9aa52ce,0.0331,0.4628,0.0517,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,19,말초부종,symptom:331b559ac3,0.033,0.3705,0.0654,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
G,eval_019,0,밤에 기침이 심해졌습니다 야간 기침 악화,20,빈맥,symptom:920af2278a,0.0329,0.2151,0.0792,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,밤에 기침이 심해졌다는 내용은 일반적인 기침 증상을 나타내므로 가장 구체적으로 대응하는 기침 증상을 선택합니다.,false,top_k
