variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,11,구토,symptom:29fe75f845,0.0343,0.0474,0.1145,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,12,근육통,symptom:869ad45ea0,0.0334,0.1287,0.0743,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,13,열,fever,0.0333,0.0295,0.1005,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,14,질식,symptom:86f571c688,0.0327,0.1204,0.0725,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,15,기침,cough,0.0169,0.0,0.2091,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,16,사망,symptom:49570025c3,0.0164,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,17,피부홍조,symptom:9b18d49e37,0.0162,0.0,0.1523,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,18,객혈,hemoptysis,0.0157,0.0,0.1498,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,19,서맥,symptom:8915f77f38,0.0153,0.0,0.1432,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_022,0,맑은 콧물이 줄줄 나고 코도 막혀요.,20,폐부종,symptom:2c8be00e20,0.0151,0.0,0.1385,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,1,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0796,1.0,0.3191,0.0789,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,2,감기 증상,symptom:cabd50b0e8,0.0787,0.1998,0.339,0.0441,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,3,구토,symptom:29fe75f845,0.0413,0.2158,0.2525,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,4,말초부종,symptom:331b559ac3,0.0382,0.0827,0.158,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,5,두통,headache,0.0372,0.0464,0.1533,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,6,열,fever,0.0351,0.0769,0.1242,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,7,근육통,symptom:869ad45ea0,0.0335,0.0453,0.1086,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,8,기침,cough,0.0172,0.0,0.2403,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,9,설사,symptom:9c88ae340b,0.0169,0.0,0.2064,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,10,검은색 가래,symptom:c9b9036b3a,0.0167,0.0,0.1951,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,11,콧물,rhinorrhea,0.0164,0.0,0.1897,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,12,가슴 답답,chest_discomfort,0.0162,0.0,0.1869,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,13,흉통,chest_pain,0.0161,0.6604,0.0667,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,14,빈맥,symptom:920af2278a,0.0159,0.0,0.1864,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,15,화농성 객담,symptom:54da254b40,0.0157,0.0,0.1805,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,16,체중감소,symptom:ed4d516e68,0.0155,0.0,0.17,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,17,어지러움,symptom:9e9c6673c9,0.0153,0.0,0.1614,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,18,무증상,symptom:e057a2105c,0.0151,0.0,0.1583,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,19,불안,symptom:31e7e68566,0.0147,0.0,0.1567,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_023,0,눈이 무겁고 침침해서 자꾸 감기드래요.,20,결막염,symptom:7a281d2ec2,0.0145,0.0,0.1541,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,1,재채기,symptom:f0ff1b70a5,0.0799,1.0,0.428,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,2,콧물,rhinorrhea,0.0789,0.1883,0.3024,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,3,결막염,symptom:7a281d2ec2,0.0413,0.1469,0.195,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,4,코막힘,nasal_obstruction,0.0396,0.0941,0.1751,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,5,기침,cough,0.0389,0.0432,0.1899,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,6,체중감소,symptom:ed4d516e68,0.0368,0.041,0.1432,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,7,두통,headache,0.0367,0.1339,0.1138,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,8,구토,symptom:29fe75f845,0.0362,0.1086,0.1182,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,9,근육통,symptom:869ad45ea0,0.0361,0.1128,0.1093,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,10,천식,symptom:6a75325fe5,0.0355,0.0346,0.1292,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,11,말초부종,symptom:331b559ac3,0.0352,0.0289,0.1555,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,12,오한,symptom:3cd9aa52ce,0.0347,0.1281,0.0928,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,13,발한,symptom:361b63bbd3,0.0346,0.0293,0.1419,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,14,흉곽 팽윤,symptom:3d0a98c718,0.0341,0.0322,0.1199,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,15,설사,symptom:9c88ae340b,0.0338,0.0452,0.0983,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,16,고탄산증,symptom:2ddc315fa9,0.033,0.0327,0.1052,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,17,피부홍조,symptom:9b18d49e37,0.033,0.0279,0.12,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,18,불안,symptom:31e7e68566,0.0329,0.0261,0.1263,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,19,곤봉지,symptom:8436aac52b,0.0328,0.0315,0.1088,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_024,0,재채기가 멎질 않고 콧물도 마이 나와요.,20,열,fever,0.0317,0.0677,0.0723,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,1,가슴 답답,chest_discomfort,0.0794,0.6658,0.3009,0.0536,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,2,가슴 두근거림,symptom:30c9328237,0.0776,0.703,0.1734,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,3,함몰가슴,symptom:9d31f655f3,0.0749,0.6555,0.1404,0.0536,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,4,결막염,symptom:7a281d2ec2,0.0404,0.1396,0.2355,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,5,기침,cough,0.0404,0.1491,0.2337,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,6,흉통,chest_pain,0.0369,1.0,0.1122,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,7,삼키기 곤란,dysphagia,0.0365,0.4498,0.1215,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,8,천명음,wheezing,0.0352,0.1307,0.1213,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,9,콧물,rhinorrhea,0.0332,0.0922,0.1,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,10,식욕부진,symptom:8678ac0397,0.0329,0.1361,0.0913,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,11,코막힘,nasal_obstruction,0.0172,0.0,0.1889,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,12,검은색 가래,symptom:c9b9036b3a,0.0167,0.0,0.1676,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,13,하지부종,symptom:a7ed80cbc7,0.0164,0.0,0.164,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,14,온몸이 떨림,symptom:57ad1f5606,0.0162,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,15,감기 증상,symptom:cabd50b0e8,0.0159,0.0,0.1638,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,16,가래,sputum,0.0157,0.0,0.1586,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,17,권태감,symptom:31a60ea1ae,0.0155,0.0,0.1578,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,18,거품이 섞인 가래,symptom:129b5a70ed,0.0153,0.0,0.1577,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,19,청색증,symptom:2255dfd144,0.0152,0.2961,0.0685,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_025,0,숨 쉴 때마다 가슴 한쪽이 결려요.,20,말초부종,symptom:331b559ac3,0.0151,0.0,0.155,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,1,탈장,symptom:d7c26014b2,0.0346,1.0,0.0509,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,2,사망,symptom:49570025c3,0.018,0.0,0.1423,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,3,열,fever,0.0177,0.0,0.1307,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,4,불안,symptom:31e7e68566,0.0175,0.0,0.1291,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,5,사지 부종,symptom:bf32e52932,0.0172,0.0,0.1008,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,6,경정맥 확장,symptom:2d1a96d657,0.0169,0.0,0.0997,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,7,저산소증,symptom:b3d40f3209,0.0167,0.0,0.0966,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,8,방사통,symptom:6e4c88eb21,0.0164,0.0,0.0943,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,9,흉수,symptom:bc5b52a844,0.0162,0.0,0.094,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,10,호흡곤란,dyspnea,0.0161,0.3659,0.0217,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,11,박동성 통증,symptom:06a6f80381,0.0159,0.0,0.0933,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,12,발한,symptom:361b63bbd3,0.0157,0.0,0.092,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,13,서맥,symptom:8915f77f38,0.0155,0.0,0.0913,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,14,기운없음,symptom:3a6b475b6a,0.0153,0.0,0.0898,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,15,하지부종,symptom:a7ed80cbc7,0.0151,0.0,0.0865,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,16,피부홍조,symptom:9b18d49e37,0.0149,0.0,0.0856,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,17,호기의 증가,symptom:0a6604a5d8,0.0147,0.0,0.0841,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,18,빈호흡,symptom:e3fb3f1d30,0.0145,0.0,0.0818,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,19,감기 증상,symptom:cabd50b0e8,0.0143,0.0,0.0818,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_026,0,배가 살살 아파서 데우 불편해요.,20,목의 통증,sore_throat,0.0141,0.0,0.0808,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,1,가슴 답답,chest_discomfort,0.0799,1.0,0.4978,0.0882,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,2,가슴 두근거림,symptom:30c9328237,0.0769,0.1581,0.1622,0.0375,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,3,함몰가슴,symptom:9d31f655f3,0.0745,0.1475,0.1382,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,4,천명음,wheezing,0.0389,0.043,0.1742,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,5,청색증,symptom:2255dfd144,0.0384,0.0666,0.16,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,6,검은색 가래,symptom:c9b9036b3a,0.0374,0.1222,0.1481,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,7,탈장,symptom:d7c26014b2,0.0358,0.0459,0.1407,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,8,가래,sputum,0.0353,0.0419,0.1397,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,9,발한,symptom:361b63bbd3,0.0353,0.1464,0.1198,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,10,피부홍조,symptom:9b18d49e37,0.034,0.1395,0.1087,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,11,불안,symptom:31e7e68566,0.0332,0.1305,0.1037,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,12,근육통,symptom:869ad45ea0,0.033,0.0319,0.1199,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,13,삼키기 곤란,dysphagia,0.0329,0.1012,0.1063,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,14,결막염,symptom:7a281d2ec2,0.0177,0.0,0.1884,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,15,마찰음,symptom:16666ae9ec,0.0175,0.0,0.1793,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,16,감기 증상,symptom:cabd50b0e8,0.0169,0.0,0.1682,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,17,반복되는 폐렴,symptom:ade69fdbb3,0.0167,0.0,0.1678,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,18,기침,cough,0.0164,0.0,0.1641,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,19,눈꼽,symptom:57152bc731,0.0157,0.0,0.1593,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_027,0,가슴이 답답하고 뭐가 꽉 누르는 것 같아요.,20,거품이 섞인 가래,symptom:129b5a70ed,0.0155,0.0,0.1581,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_028,0,코가 꽉 맥혀서 냄새도 잘 못 맡겠어요.,1,피부홍조,symptom:9b18d49e37,0.0365,0.9527,0.124,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_028,0,코가 꽉 맥혀서 냄새도 잘 못 맡겠어요.,2,발한,symptom:361b63bbd3,0.0343,1.0,0.0954,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_028,0,코가 꽉 맥혀서 냄새도 잘 못 맡겠어요.,3,불안,symptom:31e7e68566,0.0343,0.8911,0.1028,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_028,0,코가 꽉 맥혀서 냄새도 잘 못 맡겠어요.,4,화농성 객담,symptom:54da254b40,0.0339,0.7567,0.1012,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
